,taste,quantity,delivery,reviews,store_name
2714,3,3,3,맛있걱 잘먹었어요 근데 항상느끼는건데 양상추가 좀적어요....,롯데리아-망원점
2715,4,3,4,맛있게 잘 먹었어요. 간식으로 먹기엔 가격이 좀 부담스럽네요.,롯데리아-망원점
2716,2,3,4,햄버거 맛이 이상하네요. 펩시세트로 시켰는데 패티맛이 이상했어요.,롯데리아-망원점
2717,5,3,5,완전 따뜻하게 잘 왔어요 ;),롯데리아-망원점
2718,5,5,3,너무너무 맛있었습니다ㅠㅠㅠ 리뷰이벤트로 준 치즈스틱도 존맛이었어요ㅠㅠㅠㅠ 다음에도 시켜먹을께용,롯데리아-망원점
2719,5,5,3,맛있긴한데 콜라가 다흘려서 왔네요ㅠ,롯데리아-망원점
2720,4,3,5,맛있어요 양이적어요 배달분 친절해요,롯데리아-망원점
2721,5,5,3,맛있어요~ 항상먹던거라 좋습니당!!! 배달은 문자를 안남겨주셔서 조금 식었어요ㅠㅠ 그래도 항상 맛있게 잘 먹고 있습니당~~!,롯데리아-망원점
2722,2,3,5,다 식어서와서 데워 먹었네요...,롯데리아-망원점
2723,3,5,5,군대리아는 마요네즈와 캐첩에 범벅이엿는데 먼가 샐러드들이 밍숭밍숭해서 아쉽네요 ㅎ 그래도 잼+패티는 맛있었어요 ㅎ,롯데리아-망원점
2724,4,3,5,잘먹엇습니다 지파이가 최고입니다,롯데리아-망원점
2725,1,2,5,아. 난국. 쉰느낌의 패티. 서비스나 배달은 완벽 했는데 재료가 끝물이라 그랬을까요? 살짝 배탈끼가... 맛빼고 나머지는 100점. 어쩌다가 안 좋은 상황이 걸린 거라고 생각 하겠습니다.,롯데리아-망원점
2726,3,5,5,배달은 저번과 다르게 아주 잘 왔네요. 신제품 나오면 먹긴 하는데.. 그저 그러네요,롯데리아-망원점
2727,4,3,5,.,롯데리아-망원점
2728,3,3,5,항상 괜찮았는데 이번에는 조금 실망... 바빳던건지 양상추심?이 버거빵아래에 붙어있고 늦게온것도 아닌데 너무 식어있어요 ㅠㅠㅠ,롯데리아-망원점
2729,4,4,3,맛있게 잘 먹었습니다! 다음에도 시킬게요ㅎㅎ,롯데리아-망원점
2730,5,5,1,배달을 무슨 이렇게 하는지 문앞도 아니고 올라오지도 않고 계단에 던져놓고 가듯이 그리하는지요,롯데리아-망원점
2731,5,5,1,음식 너무 맛있게 먹었는데 배달기사분의 센스가 좀 부족했네요 콜라를 애매한 위치에 두셔서 문 열자마자 콜라가 계단 밑으로 굴러 떨어졌어요 ㅠㅠ,롯데리아-망원점
2732,1,1,1,아니 주문 잘못 넣어서 배달 주문 넣자마자 1분뒤에 바로 매장에 전화를 걸어도 받질 않으면 어쩌라는거예요? 요기요 콜센터도 연결 안돼고 전화를 쉬지않고 40분을 걸었어요 너무 열 받아서 뭐 사과라도 받던가 내용이라도 들어야지 뭔 시스템이 이래요? 다신 안 시켜 먹습니다,롯데리아-망원점
2733,1,1,1,위생에 좀더 신경 쓰셔야 할거 같네요. 감자튀김에 이물이 있어서 비위가 상했습니다. 거기서 다시 주문 못할거 같습니다.,롯데리아-망원점
2734,5,3,4,맛있어요~근데 요청사항 안 보시는 것 같아요~,롯데리아-망원점
2735,3,3,4,따뜻하게 잘 먹었어요,롯데리아-망원점
2736,2,5,2,날이날이라 두시간 기다렸어요 ㅠㅠ,롯데리아-망원점
2737,4,4,3,맛있네요 치즈스틱은 정말맛있었습니다,롯데리아-망원점
2738,1,2,5,배달이 정말 빠르고 음식도 따뜻해서 너무좋았어요! 근데 폴더버거는 정말 최악이었습니다. 느끼하고 짠 내용물과 밀가루맛 가득한(안좋은의미로)빵의 조합이 제입맛엔 너무 안맞더군요. 아쉽습니다ㅠㅜ,롯데리아-망원점
2739,4,4,3,배달지연 됬어요..... .,롯데리아-망원점
2740,5,4,2,감사히 잘먹었습니다 고맙습니다~~,롯데리아-망원점
2741,4,4,1,문 앞에 두고 전화 달라고 요청 사항에 써놨는데 배달하시는분이 그냥 두고가기만 하고 전화를 안주셔서 한참후에 혹시나 하고 문 열어봐서 발견했네요 . 덕분에 다 식고 눅눅해졌네요.,롯데리아-망원점
2742,5,5,3,기대하던 폴더버거 처음 먹어보는대 맛있네요 ㅎㅎ,롯데리아-망원점
2743,1,1,5,"이게 9400원... 만원에 육박하는 버거로 보이시나요? ㅠㅠㅠㅠㅠ 양상추는 사진에 보이는게 전부였고 보시다시피 고기 패티 중간중간에 덜 익어서 핑크빛.... 정말 너무 기분이 좋지 않네요. 저는 일주일에 적어도 세번은 버거를 시켜먹고, 그중 az버거는 제일 좋아하는 버거인데... 망원점 az버거가 근 30년간 먹은 버거 중 최악이었던 것 같아요 ㅠ 위생 우수지점이라니 좋아요. 하지만 음식하는 곳이라면 안 위생적인게 비정상 아닐까요? 너무 당연한 위생만 강조하지 마시고 기본적인 음식 맛과 퀄리티에 조금 더 신경을 쓰시면 좋겠어요",롯데리아-망원점
2744,4,4,3,새우버거랑 양념감자 최공!,롯데리아-망원점
2745,3,3,3,맛있게 먹었습니다 잘 먹었읍니다,롯데리아-망원점
2746,4,4,3,맛 있게 잘먹었습니다 빙수가 좀샜어요 그래서 배달은 별 3개요,롯데리아-망원점
2747,5,5,1,"요즘 다 문 앞에 두고 가지 않나요? 요청 사항에도 남겼는데, 콜라 엎은 거야 실수니까 괜찮아도 배달원분들 요청 사항은 확인하셔야될 것 같아요",롯데리아-망원점
2748,3,3,3,맛있게 잘먹었습니다,롯데리아-망원점
2749,5,3,5,햄버거가 작긴 하지만 세트로 먹으면 충분! 맛있게 잘 먹었습니다:),롯데리아-망원점
2750,3,3,2,치즈볼은 맛이 없네요 흠흠 치킨은 맛있었어요 ㅎㅎ,롯데리아-망원점
2751,4,4,2,배달시간이 너무 늦어서 왔어요.,롯데리아-망원점
2752,2,2,1,원래 롯데리아 무조건 망원점만 먹는데... 비와서 좀 늦어도 기다리고 있었는데 배달은 1시간 30분이 지나도 안오고.....매장에 전화해보니까 전화도 안받고 점심시간 좀 피해서 1시에 시켰는데 2시30분이 다되어 가고 제 점심시간도 없어졌어요....,롯데리아-망원점
2753,5,5,3,행사중에 비와서 그런지 배달은 늦어졌지만 괜찮아요^^* 폴더버거 핫치킨 매콤하니 정말 맛있어요!!,롯데리아-망원점
2754,4,4,3,롯데리아 한우불고기는 진리네요 ㅋ 배달이 조금 오래걸리긴했지만 그래도 맛나게 먹었어요 ㅋ 치즈볼도 그럭저럭 괜춘하네요 ㅋ,롯데리아-망원점
2755,3,3,3,"Not fresh enough, the french fries are disappointing",롯데리아-망원점
2756,4,3,5,맛있었어여~~ 배달도 늦지않게 와서 눅눅하지않고 따뜻했어요 ㅎ 아이스크림은 녹지않았습니다 :-) 종종 주문할듯요,롯데리아-망원점
2757,4,4,3,배달원이 별로였지만 먹을만 했음,롯데리아-망원점
2758,3,3,1,콜라 다샜고.. 감튀는 눅눅해요 하나도 안따뜻하구요 나머지는 정말 맛있어요,롯데리아-망원점
2759,5,5,1,..........,롯데리아-망원점
2760,1,2,5,맛없어요 폴더햄버거? 접어서 먹는거? 맛없어요 먹지마세요,롯데리아-망원점
2761,5,3,5,감자튀김을 지파이로 바꿔서 그런건지는 모르겠지만 케찹이랑 머스타드 소스 아무것도 오지않아서 치킨너겟에 찍어 먹을게 없어서 조금 아쉬웠고 꽤 비싼 버거을 시켰는데 크기가 작아서 좀 놀랐어요 그래도 맛은 있어서 다행이였어요,롯데리아-망원점
2762,5,3,5,햄버거가 작아요ㅎㅎㅎ,롯데리아-망원점
2763,2,5,1,배달원분이 문앞에 그냥놓고 전화안하고 가셔서 한참 후에나 혹시나하고 열어봐서 알았네요. 그마져도 안했으면 상했을뻔했어요. 다 식고 미지근하고 눅눅한 감자튀김.. 리아미라클버거는 처음 먹어보는건데 별로였어요. 데리버거는 맛있어요.,롯데리아-망원점
2764,3,3,3,"새우버거, 새우버거 세트, 팥빙수 시켰는데 팥빙수가 안 왔어요 ㅠㅠ 정말 이사오고 3년 동안 이용했던 매장인데 아쉽습니다. 빙수 스푼까지 넣어주셨는데... 매장 연락은 안 닿네요. 한 번 확인 후 조치 부탁드릴께요. 서비스 너겟은 잘 받았습니다...",롯데리아-망원점
2765,1,1,3,오늘 분명히 핫클라쓰를 시켰는데 한입 먹어보니 마일드클라쓰 같더군요. 햄버거 포장지 체크를 봤는데 애매하지만 핫클라쓰에 체크된거같은데 반정도 먹어보니 마일드클라쓰가 확실하단 생각이 들었습니다. 오늘은 그냥 실수하셨겠거니하고 먹었지만 다음엔 신경써서 배달해주세요. 마일드랑 핫이랑 가격차이도 천원정도 차이가 나더군요. 이미 다 먹었으니 됐습니다. 그리고 오늘은 다른날과 다르게 햄버거들이 거의 식어서 왔습니다. 마일드에 치킨패티도 바삭하지 않고 눅눅했구요. 오늘은 이상하네요.,롯데리아-망원점
2766,4,3,2,doublex2 고기가 너무 얇아요. 배달이 발리 왔아요. 집에 애가 있어서 문 옆에 놓고 존화하라고 했거든요. 밸 눌루셨어요.,롯데리아-망원점
2767,5,3,5,배달 빨라요. 크기가 좀 더 컸으면.....~^,롯데리아-망원점
2768,3,3,4,야채몇개없구 소스에 적셔있네요,롯데리아-망원점
2769,4,3,5,롱치즈스틱을 주문했으나 ㅜㅜ 작은 거 하나가 왔네요 ㅜㅜ 다른 건 맛있었네요,롯데리아-망원점
2770,4,4,3,소스도 낭낭하고 맛있어요,롯데리아-망원점
2771,2,4,1,포장 방법을 바꾸던가 배달을빨리해주시던가 해야겠네요 뜨거운 버거 습기때문에 포장종이에 전부달라붙고 뜯다가 종이랑 다 붙고...,롯데리아-길동점
2772,1,1,5,머스타드소스 주문에 넣었는데 없습니다.,롯데리아-길동점
2773,5,3,5,후렌치후라이 라지양이 아니네요,롯데리아-길동점
2774,5,1,5,맛최고라고 느끼면서 자주 먹었는데...말도 없이 돈 더 받아 팔아온게 너무 배신감 느껴서 이제 안 시켜 먹을려구요...ㅜㅜ,롯데리아-길동점
2775,4,3,5,아이들이 잘먹어요^^,롯데리아-길동점
2776,3,5,5,아침엔 시키지마세요 감튀에서 기름 쩐내납니다..,롯데리아-길동점
2777,5,5,2,도착알림 없습니다 (음식 도착 했어요,롯데리아-길동점
2778,3,3,1,요청사항 준수해주셔서 좋은데 다 엎어져서 왔어요..,롯데리아-길동점
2779,4,4,2,행사있는 날은 배달이 넘 늦네요. 예상시간이 넘 길어져서 기분이가 안좋네요,롯데리아-길동점
2780,2,2,2,맛잇어요 자주시켜드세요,롯데리아-길동점
2781,5,5,1,문앞에놓고 벨이요 했는데 왜이리 안오나하고 문열어보니 와있는데 다식고 시간맞춰 못먹었네요 한시간 다돼니ㅡㅡ너무하시네요 나가야돼는데,롯데리아-길동점
2782,3,2,3,맛ㅇ시게드서요얼후얼쑤,롯데리아-길동점
2783,4,4,3,배달 여러번 시켜봤지만 차가운 감튀와 다 녹은 토네이도를 받기는 처음ㅜㅜ 더 멀리서 와도 이런적이 없어서 실망이 크네요,롯데리아-길동점
2784,2,3,1,배달도 느리고 음식도 다 식어서 왔네요,롯데리아-길동점
2785,4,3,1,배달예정시간 10분지나도 안오길래 그냥 두고갔네요. 문 한번 안 두드리고 그냥 냅두고 가버리면 되나요? 언제오나 기다리고만 있었는데,롯데리아-길동점
2786,1,1,1,아니*****이 본인이 누락을 시키고 1시간뒤에 전화와서 바로갔다준다더니 또 30분뒤에 문의했더니 출발했다고만 말하고 햄버거는 식어서오고 본인이 누락시켰다는것도 물어보니 죄송하다고하고 어의가옵네. 롯데리아 정도면 분명히 직원 교육 어느정도 시킬텐데 일본기업이라그런가?? 본사에 강력히 컴플레인은 걸겠지만 어의가옵어서 리뷰남김니다,롯데리아-길동점
2787,4,4,2,집앞에 두고 문자달라니까 꼭 벨을눌러주시네요 ㅎ 감사합니다,롯데리아-길동점
2788,3,5,5,고생하십니다 근데 음식이 너무 식었어요,롯데리아-길동점
2789,3,5,5,배달은 빨랐으나 감자튀김이 눅눅하고 산화된 맛이 났어요. ㅜㅜ 그래서 별 두개 뺍니다.,롯데리아-길동점
2790,3,5,5,치킨껍질이 뭉개지고 별루였어요,롯데리아-길동점
2791,5,5,3,배송이 너무늦어서 다식어서왓어요,롯데리아-길동점
2792,4,3,5,가격대비 괜찬은데 닭 비릿네가 약간~ 그래도 먹을정도임,롯데리아-길동점
2793,1,1,1,늦으니까 전화도 안받던데 너무 맛없네요 전화주세여 새벽에 계속 전화한 사람인데,롯데리아-길동점
2794,3,5,5,도착하자마자 먹어서 사진이 없어요ㅠㅠ 그래도 맛있었어요!!,롯데리아-길동점
2795,5,3,5,햄버거가 왜케 작아졌지? 내가큰건가? ㅎ,롯데리아-길동점
2796,4,3,1,배달 예정 시간보다 15분 늦게 받았고 매장에 문의하려고 적힌 번호로 전화하니 롯데리아 홈서비스로 연결되서 요기요 관련 문의는 안받는다고 하여 문의하는데에 고생했습니다,롯데리아-길동점
2797,5,3,4,맛은 무난. 홈투게더팩에 있는 버거는 가장 저렴한제품들이라 그런가 내용물이 부실해서... 편의점 샌드위치가 생각날정도였어요ㅠㅠ 투게더팩보단 그냥 세트단품으로 2개 시키는게 더 낫겠습니다. 행사중이라 주문이 몰려서 배달량을 모아서 가져다주신건지 차갑게 와서 좀 아쉬웠습니다,롯데리아-길동점
2798,3,5,5,왠만해선 별다섯개주는대 이건진짜 불고기버거2개주문했는대 마요네즈랑 불고기소스가모잘랐던건지는 모르겠지만 편의점햄버거먹는기분 걍소스가없음 오로지패티하고 양상추만먹는기분 소스가아까우셨나요?,롯데리아-길동점
2799,4,3,4,맛있었어요 잘먹었습니다,롯데리아-길동점
2800,5,5,3,어디들렸다왔나봐요 감자가 차가워요 케첩두없구 추운날엔 음식보온에신경써주셨음 해요,롯데리아-길동점
2801,4,2,2,"오랜만에 시켰어요. 다 좋은데, 케찹 더 달라 요청했는데ㅠㅠ",롯데리아-길동점
2802,5,5,2,배달 정말정말 느렸어요,롯데리아-길동점
2803,4,4,1,진짜 배달 참 늦네요,롯데리아-길동점
2804,4,3,3,맛있게 잘 먹었습니다,롯데리아-길동점
2805,3,3,3,배달이 너무 늦어서 다 식어서 왔네요 맛은 나쁘지 않았음,롯데리아-길동점
2806,3,4,3,감자가 눅눅하고 딱딱해서 별로였어요ㆍ배달이 늦어서 그런것 같아요ㆍ,롯데리아-길동점
2807,3,3,2,배달지연으로 식은 버거를 먹을 주리야. ㅠ,롯데리아-길동점
2808,3,5,5,기사님 너무 친절하시네요,롯데리아-길동점
2809,5,5,1,다좋은데 배달이 늦어서 네 바쁘고 그러면 이해가능 하지만 다 식은버거와 눅눅해진 감자튀김은 기분좋은 토요일저녁을 같이 눅눅하게 만드는군요 배달에 신경좀 써주세요,롯데리아-길동점
2810,1,1,1,음식 기다리고 있었는데 3시간째 안오고 주문완료처리되어있네요? 어떻게 된건지 확인 좀 해주세요,롯데리아-길동점
2811,5,5,2,포테이토 엎어져서 옴...,롯데리아-길동점
2812,5,5,3,예상시간 보다 15분 눚어서 여자배달원이네요. 수고했어요,롯데리아-길동점
2813,1,1,1,아예 돈을 받고 배달을 안해주네,롯데리아-길동점
2814,5,5,1,음식이 다 식어서 와서 버렸으용 ..차가운 햄버거는..ㅜㅜ,롯데리아-길동점
2815,4,5,3,리뷰잘안쓰는데~ 어렵고 추운데 집에서 먹게해줘서 고맙습니다 그런데 개운하지가않네요 포장이 잘못인지 라이더분에급함인지 포테이토팩에 내용물은 거의없고 포장봉지에 이곳저곳 다흩어져있네요 즐거운맘으로 먹을수있게 포장도 배달도 조금더 신경써주시면 기분좋겠습니다 수고들하세요,롯데리아-길동점
2816,1,4,5,오늘 지파이는 느끼하네요 카페라떼는 너무 맛없어요 커피맛이 하나두 안남 오늘은 다 맛없음,롯데리아-길동점
2817,5,5,3,배달이 늦었습니다 아쉬워요,롯데리아-길동점
2818,3,3,1,음...새벽에 시키긴 했는데 차갑디 차가운 버거였어요..감튀 눅눅.. 배달은 제대로 밀봉도 안해서 매우 불편했어요 종이 봉투 위가 그냥 막 잡은듯이 주름만 많이 있고요...스티커 하나 안 붙어 있었어요,롯데리아-길동점
2819,4,3,4,역시 롯데리아만에 맛이 좋네요 ㅎㅎ,롯데리아-길동점
2820,5,5,1,배달 다 식어서 왔어요,롯데리아-길동점
2821,1,1,1,감자튀김은 쏟아져 오고 예상 배달 시간은 어기고,롯데리아-길동점
2822,2,2,2,치킨은 여기서 안시키는걸로..,롯데리아-길동점
2823,4,4,1,배달 좀 주의해주세요. 감자다엎어졌습니다ㅡㅡ,롯데리아-길동점
2824,4,4,3,와..감자튀김이 제자리에 있지 않고 종이 봉지 안에서 자유롭게 놀고 있어서 놀랐네요...ㅋㅋㅋ 포장 좀 신경써주셨으면.... 종이 봉투도 비맞은것 마냥... 그래도 맛있었어용!,롯데리아-길동점
2825,2,1,5,배달은 빨랐고 감자튀김은 눅눅했다,롯데리아-길동점
2826,3,3,5,무난해요 딱 일인분양 맞구 괜찮아요,롯데리아-길동점
2827,5,5,1,전화도 안해주고 문자만 보낸다음 문앞에 두고 갔네요. 콜라는 시원해서 좋았습니다,롯데리아-길동점
2828,1,2,2,꽝ㅡ배달 추가요금받는건 황당ㅡㅡ바로앞이였는데,롯데리아-길동점
2829,3,3,2,비대면으로 문앞에 두고 전화 달라고했는데 전화가 없어서 도착시간에서 20분 정도 있다 문 열어보니 문앞에 있더라구요 햄버거는 다 식고 양념감자는 눅눅해졌네요 별로에요,롯데리아-길동점
2830,1,3,1,도착시간 보다 20여분이나 지나서 받았으면 말다했죠?? 배달하는 사람이 몇집을 돌다 왔을까요? 주문후. 55 분만에 배달받음 다 식어빠진 햄버거.감튀. 다 녹은 토네이도,롯데리아-길동점
2831,4,4,1,진짜 배달 개느리네,롯데리아-길동점
2832,5,5,3,음료가 다 쏟겨서 왔네요 ㅠㅠ,롯데리아-길동점
2833,4,3,5,예상시간보다 엄청 빨리오셨어요. 근데 오늘 감튀가 적은건가요?ㅠ 내감튀ㅠ,롯데리아-길동점
2834,4,3,5,데리소스라는 좋은 서포터덕에 순살치킨이라는 이름으로 팔리는 럭키 치킨너겟,롯데리아-길동점
2835,1,4,1,"늦으면 늦는다고 연락주셔야 하는거 아닌가요? 배달 예상시간보다 25분 늦었고 언제오는지 전화했는데 사과한마디 없으시고 출발했으니 곧 받을거라고.. 감자튀김이 다 뭉쳐서 종이에 들러붙어 왔네요. 눅눅한 너겟,감자,치즈스틱 잘 먹겠습니다.",롯데리아-길동점
2836,4,4,1,문앞에두고 연락달라햇는데 그냥 놓고가셧더라구요 하도안와서 확인하다보니 물건받앗냐 뜨고 뒤늦게나가보니ㅡㅡ 차디찬 햄버거잇엇네요,롯데리아-길동점
2837,3,5,5,평소 좋아하는 곳인데 이번엔 조금 실망했습니다...지파이를 주문했는데 탄내가 날정도로 음식이 왔습니다 다음에는 좀더 신경 부탁드립니다,롯데리아-길동점
2838,3,5,5,치즈스틱은 좀 짜네요.. ㅠㅠ,롯데리아-길동점
2839,3,3,1,배달 도대체언제와여,롯데리아-길동점
2840,3,3,3,sososososoosososososoos,롯데리아-길동점
2841,2,2,3,양파 오이피클 많이 달랬는데도 두개만...너무야박한거 아닌가요? 빵맛난나요,롯데리아-길동점
2842,3,3,3,자주시켜먹는 햄버거,롯데리아-길동점
2843,3,3,4,자주시켜먹는 햄버거,롯데리아-길동점
2844,2,5,1,예상 배달시간 초과 탕수육은 질기고 짬뽕은 밍숭맹숭.,롯데리아-길동점
2845,1,1,1,자주먹는데....1시간 30분 기다리고있네요.,롯데리아-길동점
2846,4,4,2,봉투가 다 젖을장도로 기름 범벅에 휴지한장 넣어주지 않고 포장이 별로네요,롯데리아-길동점
2847,3,4,5,밀리터리버거 궁금해서 주문해 봤네요. 먹을만 하기는 한데.. 딱히 맛있다는 느낌은 안 드네요. 맛 대비 비싼듯.,롯데리아-길동점
2848,1,2,2,신속배달 맛최고요 ^^,롯데리아-길동점
2849,3,3,3,군대리아..셀러드는소스양이턱없이부족해요 내용에비에가격은 너무비쌈,롯데리아-길동점
2850,1,5,5,너무 심한거 같아서 글씁니다 패티 굽는곳 청소 안하시나요? 탄 찌꺼기가 햄버거 반 기준으로 끝쪽에 엄청 붙어있었어요 놀라서 뭔가 긁어보니 저렇게 나오더라구요 항상 시켜먹는곳이였는데 이젠 못시켜먹겠어요 감자튀김이랑 치즈스틱 기름은 깨끗해보였는데 제가 운이 안좋았던건지 뭔지 참,롯데리아-길동점
2851,3,5,5,군대리아 버거 혹시나 했는데 역시나 빵은 왜 두개일까 안에 넣을것이 없구만요...,롯데리아-길동점
2852,1,3,5,밤시간이라 배달은 빨랐어요 그런데도 감자튀김이 너무 눅눅해서 질기다고 느껴질 정도였어요 엊그제 튀긴건가요ㅡㅡ 삶은 감자도 이것보다 바삭할듯,롯데리아-길동점
2853,3,3,5,배송만빠르다ㅋㅋㅋㅋ,롯데리아-길동점
2854,3,4,5,신메뉴 맛있게먹엇어요,롯데리아-길동점
2855,3,2,4,평탄한 맛이죠 머....,롯데리아-길동점
2856,5,5,1,배달만 아니었다면 최고에요.,롯데리아-길동점
2857,4,3,5,폴더버거는 맛있음 티렉스 버거는 빵 선택이 잘못된것 같음;; 치킨패티는 길쭉 한데 빵은 동그라미 ㅡ.ㅡ;;,롯데리아-길동점
2858,5,3,5,잘먹었어요,롯데리아-길동점
2859,5,5,1,그냥 놓고 가셧네요,롯데리아-길동점
2860,1,1,2,여기 진짜 시키지 마세요. 롯데리아 불고기버거랑 데리버거 시켰는데 아낄걸 아켜야지 햄버거 먹다가 쏘스 없어서 찾아보기는 첨인듯요. 진짜 쏘쓰를 넣은게 아니라 살짝 바른 수준이네요,롯데리아-길동점
2861,3,3,3,차가움 배달느림 ...,롯데리아-길동점
2862,1,1,1,소스좀 넉넉히 잘좀 뿌려줘요 제발,롯데리아-길동점
2863,5,5,1,햄버거는굿굿 배달은..문에 걸어달라고 말씀드렸는데 바닥에..바닥에..벌레...,롯데리아-길동점
2864,4,3,1,콘샐러드가 누락돼서 왔네요 ..,롯데리아-길동점
2865,3,4,5,감튀에 기름 1L 껴 있었어유,롯데리아-길동점
2866,4,4,3,빨대도없고 케찹도없고흠,롯데리아-길동점
2867,3,5,5,음..뭔가맛이바뀐 느낌..,롯데리아-길동점
2868,3,3,3,마아아아싯엉용~🔥🔥🔥,롯데리아-길동점
2869,5,1,5,클래식치즈버거.. 사실 맛있지가 않으면 엄청나게 작은 사이즈 때문이라도 시키지 않을 버거입니다 이 혈관막히는듯한 치즈와 패티의 조합이 전 참 맘에 들었습니다,롯데리아-길동점
2870,1,1,1,30분뒤에 도착이라던세 1시간 30분만에 다식어서 왔네요. 대단합니다.,롯데리아-길동점
2871,5,5,3,맛도 양도 롯데리아 그대론데 배달기사분이 문 앞에 두고 그냥 가셨어요 전화나 문자도 안 남겨주셔가지고 치즈스틱 다 식었어...안 늘어나......,롯데리아-길동점
2872,5,3,5,예전보다 양이 적어졌어요ㅜㅜ,롯데리아-길동점
2873,5,4,3,배달이좀 늦었지만 그래도 비오는날이기도하니깐 이해하고 맛있게먹습니다,롯데리아-길동점
2874,3,4,5,빠르지만 맛은 그냥 롯데리아,롯데리아-길동점
2875,2,2,5,역시 치킨은 치킨집에 시켜야...,롯데리아-길동점
2876,3,3,5,미니멀리즘 시대에 걸맞게 패티 크기도 미니멀하게 넣은건가요 패티 빠진줄알고 찾아봤네요 빵보다 크진 않더라도 최소 빵 크기만큼은 되어야 하지 않나 싶네요,롯데리아-길동점
2877,1,1,5,바닷물에 담그고 꺼낸듯함 탄맛도 오지고,롯데리아-길동점
2878,4,3,4,버거는 정말....너무 하네요,롯데리아-길동점
2879,1,1,1,ㅠㅠ 45분만에 받았는데 아이스크림 다녹아 햄버거 차가워 ㅜㅜ도저히 먹을수없어서 바꿔달라 했네요 ㅜㅜ,롯데리아-길동점
2880,5,3,1,맛은 전체적으로 좋았는데 배달이 문제였던간지 감자튀김이 다 쏟아져서 왔어요..,롯데리아-길동점
2881,3,1,1,역시 사이드가 본품보다 낫네요 배달은 20분 늦음,롯데리아-길동점
2882,3,3,3,요청사항 들어주셔서 좋네요,롯데리아-길동점
2883,5,5,3,배달만 조금 빨리왔으면해요,롯데리아-길동점
2884,5,5,3,오랜만에 시켰는데 맛있네요 배달은 좀 늦어서 좀 식어서 아쉬웠어요ㅠㅠ그래도 맛있게 오랜만에 햄버거 먹었어요~,롯데리아-길동점
2885,3,4,5,배달 빨라서 좋았는데 냅킨을 안 주심,롯데리아-길동점
2886,4,3,2,비가와서 감자가 조금 눅눅해진 거 빼고는 완벽했어요!!!,롯데리아-길동점
2887,4,3,5,맛있게 잘먹었습니다!,롯데리아-길동점
2888,3,5,5,포테이토긴 조금 눅눅하긴했지만 너겟이 넘맛있고 여기 빙수가 오리지널 빙수스러워서 좋아요,롯데리아-길동점
2889,3,2,5,맛있었습니다 폴더버거가 양이 살짝 부실하긴하네요,롯데리아-길동점
2890,1,2,5,데리버거를 4개 시켰는데 4개 모두 데리소스랑 마요네즈를 뭐 눈물 흘리듯이 찔끔 뿌려서 주는게 말이 되나요?? 아니...어이가 없네 내가 소스없이 햄버거 먹긴 또 처음에요 내 아까운 내돈 어쩔꺼에요 아놔!! 진심 열받아요,롯데리아-길동점
2891,4,4,1,라이더를 어디껄로 쓰는지 모르겠는데 요청사항 써놔도 라이더가 안 보고 안 지켜서 내가 문열고 현관앞에서 놓고가라고 직접 말까지 했는데 다 들으란 식으로 기분나쁘게 말하고 가시네요 먹기도전에 정떨어지네요,롯데리아-길동점
2892,2,2,2,저질 다시 먹지 안을거에요,롯데리아-길동점
2893,1,1,2,맛있게 먹어요 또 주문하기,롯데리아-길동점
2894,5,3,4,맛있었어요 또 시켜먹을게요,롯데리아-길동점
2895,5,5,1,배달기사때매 승질나서 포장도 안뜯고 전화통화 하고나서 보니까 추가한 시즈닝이 없네요... 다시 전화하기도 뭐하고 버거 자체는 만족해서 그냥 넘어갑니다. 기회되면 다음번에 넣어주세요. 배달기사 욕설만 아니었으면 참 맛있게 먹었을텐데 아쉽네요.,롯데리아-길동점
2896,2,2,1,주문요청사항 무시하는 이유가 뭔가요? 기분나쁘네요,롯데리아-길동점
2897,5,5,2,8분 늦음 다음엔 조금 더 빨리오길,롯데리아-길동점
2898,3,3,4,롯데리아입니다. 배달은 빨라요,롯데리아-길동점
2899,3,1,5,"롯데리아 버거를 과거 빅불버거 신상 출시때 먹은이래 처음 먹어보는데, 솔직히 많이 놀랐습니다. 너무 작아서 놀랐어요. 다만 양상추는 맛있었습니다. 버거킹이나 맥 보다 채소 상태는 아주 좋았어요. 번 맛도 괜찮습니다. 다만 너무 작아서 용서가 안되네요. 롯데 일반 버거가 버거킹 쥬니어 사이즈네요. 감튀는 일일이 세보니 짜투리 포함 19개. 롯데는 갈 수록 뭔가를 작게 적게 만듭니다. 제과든 뭐든. 열심히 일하시는 분들에게 나쁜말은 안하는 편인데, 롯데는 역시 믿거. 할인이벤트는 다만 감사했습니다. 그러나 믿거.",롯데리아-길동점
2900,4,3,3,언제먹어도맛있어요ㅋ,롯데리아-길동점
2901,2,2,5,여기서 계속 시켜 먹었는데...오늘은 햄버거 보고 참 열받네요... 이거 ㅋㅋㅋㅋㅋ편의점꺼 하고 비교하기도 창피...일하시는님들 이거 돈주고 사먹을수 있어요?,롯데리아-길동점
2902,5,5,1,도착예정시간이 1시간이 다되가는데 음식이 아직 안와요..,롯데리아-잠실새내점
2903,1,2,2,세트메뉴에 포테이토가 빠져왔어요,롯데리아-잠실새내점
2904,5,3,1,치킨하프팩 포테이토에 포테이토는 빼먹고주셨네요 확인좀 잘하고 보내주세요,롯데리아-잠실새내점
2905,2,4,5,또 속았다 * 세일에 다시는 넘어가지 말자,롯데리아-잠실새내점
