,taste,quantity,delivery,reviews,store_name
1453,3,1,1,배달하시는분 마스크 착용안하심 받는사람만 착용하면 뭐합니까 거기다 감자튀김은 스티커도 안 붙은 채 활짝 열려서 오고.. 찝찝해서 감튀는 안 먹음 이번 배달 완전 실패,버거킹-공덕역점
1454,5,3,4,빠른 배달 좋았습니다.,버거킹-공덕역점
1455,4,4,3,그럭저럭 괜찮았어요,버거킹-공덕역점
1456,3,5,2,seriously?,버거킹-공덕역점
1457,2,5,5,버건 맛있는데 치킨은 걍 치킨집에서 먹는걸로....,버거킹-공덕역점
1458,1,1,1,배달 완전 늦어서 치즈스틱 이랑 감자 햄버거 뭐하나 할거없이 온기아에 없고 눅눅하고 음료얼음은 다녹고 캐찹까지 없네요. 자주 시켰었는데 아무리 이벤트라지만 시간다 채워서 60분 잡아먹고 이건 정말 아니죠.,버거킹-공덕역점
1459,5,4,1,자주시켜먹어요~오늘은 세트에 버거만오고 콜라 감튀없길래 다시 가져주신다고했는데 2번째도 감튀없이 콜라만왔네요 2번이나 주문 미스가 나니까 짜증나기도하는데 그냥 감튀없이 먹었습니다,버거킹-공덕역점
1460,3,5,3,맛은 여느 버거킹점과 마찬가지로 맛있습니다 허나 콰트로버거 경우 소스가 좀 쏠려서 재대로 처음부터 재대로 된 맛을 음미하지 못했네요 다음에는 쏠리지않도록 부탁 드립니다,버거킹-공덕역점
1461,1,1,1,배달도 빠르지 않고 후렌치프라이는 식어서 오고 콜라는 약간 흐른 상태에서 왔습니다,버거킹-공덕역점
1462,2,1,1,진짜 최악이네요. 셋트 중에 햄버거 하나 누락되서 전화했더니 바로 보내 준다고 해서 흔쾌히 그러시라 했습니다.그런데 30분이 넘어도 안 와서 재전화했더니 못 받았냐며 라이더가 다른데 들렸다 간 것 같다고 라이더에게 전화해서 바로 가라하겠다네요. 결국은 50분만에 왔어요. 주문하고1시간 반 걸렸네요 ㅠㅠ 다 식고 불은 햄버거가 여기 저기 돌다 왔나 봅니다. 바로 보내준다고나 하지 말던가 진짜 최악의 식사 였어요.,버거킹-공덕역점
1463,2,2,3,삐른배달이었습니다....,버거킹-공덕역점
1464,3,3,4,오늘은 유독 많이 식고 딱딱했어요 ㅠㅠ 담엔 맛있길,버거킹-공덕역점
1465,4,3,4,첨먹어봐서 그러는데 통새우가 원래 3개뿐인가요?? 고기만 씹혀서 당황.. 버거 분리되길래 찾아보니 작은고 세개..,버거킹-공덕역점
1466,2,4,3,소스 드럽게 조금주네. 소스값 아껴서 부자되슈,버거킹-공덕역점
1467,2,3,4,정말 실망입니다. 햄버거가 식은건가요?아님 이게 어찌된건지 따뜻미지근핫것도 없고 이걸어찌먹으라고 전자렌즈에 돌려먹었습니다. 흠,버거킹-공덕역점
1468,3,3,3,비오는 날이긴 했지만 내용물이 다 축축하게 젖어서 와서 좀 아쉽네요 ㅠㅠ,버거킹-공덕역점
1469,3,3,3,배달잘못오고 감자튀김등 다 식어서오네요,버거킹-공덕역점
1470,4,1,5,후렌치후라이 라지로 변경했는데 진정 이게 라지인가요? 레귤러랑 별 차이 없어요ㅠㅠ,버거킹-공덕역점
1471,3,5,5,저의 입맛엔 별로였습니다,버거킹-공덕역점
1472,3,5,5,빵이 너무 푸석푸석해요,버거킹-공덕역점
1473,5,5,3,비오는날 시켰는데 햄버거가 다 젖고 콜라는 새서 배달 옴 -> 매장에 전화해서 상황을 말하니 15분 안에 다 새로해서 가져다줌 후처리 완벽⭐️,버거킹-공덕역점
1474,3,4,4,배달하신분이 친정하시내요,버거킹-공덕역점
1475,4,2,4,처음 주문하는 메뉴도 있을테니 매운맛 정도 정보 주시면 좋을듯요,버거킹-공덕역점
1476,3,3,4,튀김이 눅눅하고 음식이 식어서옴 상태 별로,버거킹-공덕역점
1477,5,4,3,배달만 좀 빠르면 너무 좋을거같아요,버거킹-공덕역점
1478,4,4,2,＼(´ ∇`)ノ ＼(´ ∇`)ノ ＼(´ ∇`)ノ,버거킹-공덕역점
1479,2,4,4,먹을만해요 ㅎㅎㅎㅎ,버거킹-공덕역점
1480,3,3,5,치즈 스틱이 차가웠어요...,버거킹-공덕역점
1481,5,5,1,"배달 오신 분이, 스트레스가 많으신것 같네요. 안전배달하세요.",버거킹-공덕역점
1482,1,1,4,와퍼가 쥬니어사이즈인줄 내용물이 전체적으로 부실합니다 내용물이 적고 행사할거면 행사가 의미있나요? 비추천 와퍼에 패티랑 토마토슬라이스한장이다임,버거킹-공덕역점
1483,3,4,4,다음에 또,버거킹-공덕역점
1484,2,4,4,감튀 질겨서 거의 안먹었습니다. 콜라도 얼음 다 녹았구요 ㅜㅜ,버거킹-공덕역점
1485,4,4,3,햄버거가 다 식어서 오네요....,버거킹-공덕역점
1486,2,5,5,배달 빠르고 좋았는데 감자시즈닝이 잘못왔어요.. 그냥 먹기는했지만 고른의미가 없네요 그리고 제일 위에 비싼거 시켰는데 맛이 그냥 그래요 ㅠ 베이컨 너무 짰어요,버거킹-수유역점
1487,3,4,5,베이컨이 생각보다 질기네요..,버거킹-수유역점
1488,4,5,3,안전배달로 문앞에놓으시면 문자달라고했는데 문자깜박하셨나봐요.. 계속기다리다가 혹시나하고 문열고확인했는데 놓여있더라구요.. 음식이 다 식어서 좀 우울했습니다.. 담에는 꼭 까먹지말아주세요ㅎㅎ,버거킹-수유역점
1489,3,4,5,느끼하지 않고 담백해요^^,버거킹-수유역점
1490,3,5,5,하나먹으면 햄버거 당분간안먹어두댐,버거킹-수유역점
1491,3,5,5,처음만 못하지만 그럭저럭,버거킹-수유역점
1492,3,2,3,자주 시켜 먹는 곳인데 사이즈를 제대로 가져다 주신건지 참 이해가 안되네요 제가 감자 튀김을L로 시켰는데 가져온게 L사이즈가 맞나요? 그냥 R사이즈로 주신게 아닌가 싶네요,버거킹-수유역점
1493,4,4,3,"빨대,냅킨 안주셨어요ㅜㅡ 잘챙겨주세요~ 잘먹었습니다~^^",버거킹-수유역점
1494,5,1,5,마시기전임ㅋㅋㅋㅋ 음료는 그냥 콜라시켜야할듯 햄버거는 굿!,버거킹-수유역점
1495,1,5,5,햄버거가 없어서 편의점 햄버거 갖다주신건지..편의점에서 먹던 그 느낌 그대로예요. 맛 없으면 평가를 안하거나 무시하는데 햄버거 진짜 최악이네요 ㅠ어떤 동네든 버거킹은 제 인생에 다신 먹을일이 없을거 같아요 21.000원짜리 맛 없는 한끼를 먹은거 같아요,버거킹-수유역점
1496,5,5,1,초인종도 안누르셔서 온지도 몰라서 다 식엇었어요,버거킹-수유역점
1497,2,5,5,이번엔 무슨일인지 햄버거가 엄청 차가워서 렌지에 데워 먹었네요 이런적 처음입니다 성의가 넘 없네요..실망스럽습니다 ㅠ,버거킹-수유역점
1498,2,2,2,그냥 구림 안시킨다,버거킹-수유역점
1499,2,5,5,배달 진짜 빠른데 햄버거 너무 맛없고 차가움 .. 감튀만 맛있어서 그거만먹음,버거킹-수유역점
1500,4,4,3,따뜻하게와서 맛있게먹었어요~,버거킹-수유역점
1501,1,5,5,카드결제 후 22분 후 배달 왔으니까 엄청 빠르게 왔어요. 근데 너무 차가웠어요ㅠ 햄버거도 차갑..감자튀김도 차갑...,버거킹-수유역점
1502,4,3,4,시키고 왔을때 기본 감자로 2개 와서 당황했지만 빠른대처로 해주셔서 쉐이킹 프라이 맛나게 먹었습니다! 감사합니다,버거킹-수유역점
1503,4,3,3,왜 세트를 두개시켰는데 음료가 하나만 주는거임? 전화도안되고,버거킹-수유역점
1504,1,1,1,제로콜라 시켰는데 일반콜라 왔구요 감튀 2개 시켰는데 1개만 왔습니다 심지어 그 1개 마저도 다 식고 오래된것처럼 딱딱하고... 밤늦게 주문했었던지라 다시 매장에 전화해서 배달기사님 왔다갔다하기 그래서 그냥 돈 날리는셈 치고 먹었네요. 그리고 제발 배달기사님 요청사항 좀 보시라고 해주세요 문앞에 두고가라 하는데도 소리치고 문두드리고.... 이번에는 정말 매장도 기사도 다 실망이었어요,버거킹-수유역점
1505,3,4,4,버거는 바로만들었는지 따뜻했는데 감튀는 그냥 있던걸 줬든지 식어서 바삭하지않음,버거킹-수유역점
1506,3,4,5,빵이 쓴듯.나만 그런가요? 그냥 그렇저럭. 사진퍼옴,버거킹-수유역점
1507,3,3,3,너무 다 식어서 맛없었음,버거킹-수유역점
1508,5,5,3,배달이 조금 늦네요ㅜㅠ 감자도 식었구..,버거킹-수유역점
1509,5,5,2,잘먹었습니다 맛조음,버거킹-수유역점
1510,3,2,4,구~~~~~~~~~~웃,버거킹-수유역점
1511,1,1,1,햄버거 빠미 다젖어서 죽이되서 왔어요 화가 나서 미치는줄 알았네,버거킹-수유역점
1512,3,4,5,쏘쏘합니다 그냥.....,버거킹-수유역점
1513,1,1,1,쉐이킹프라이 두개 다 매콤프라이가 왔네요 분명 하나는 어니언으로 시켰는데...,버거킹-수유역점
1514,4,4,3,집앞에 놔달라그했는데 벨누르시네예ㅜㅜ치즈스틱하나 덜와서 전화하니 바로보내주시네예,버거킹-수유역점
1515,1,1,1,먹고 다진고기 때문인지 하루종일 복통 ㅜㅜ 야채는 있는둥마는둥 아 진짜돈아까워 먹고 돈받아야 하는 거 아닌가 ㅜㅠ 쌍 나 초딩 아님,버거킹-수유역점
1516,3,3,3,야채가 안좋네요 다른지점과는 조금 다른거 같습니다,버거킹-수유역점
1517,3,3,3,"배달아저씨 불친절- 급하신건 알겠는데 문열자마자 대뜸 화내시는 건 좀 아니지 않나요, 배달은 빨리온거 같아요",버거킹-수유역점
1518,5,5,3,맛은 정말 최고에용!! 근데 배달하시는 분이 인사도 안 받아주시고 문 쾅 닫고 가신 것에 상처... 한 번은 실수라 생각할게요... 두 번은 안돼요^.^,버거킹-수유역점
1519,3,3,3,맛있내요 이번것도 맛있내요,버거킹-수유역점
1520,4,4,3,게살 패디가 부드럽고 맛있어요,버거킹-수유역점
1521,3,5,5,배달 빨라요 신상 베이컨이 걍 햄 같기도하고 씹는맛은 있는데 또 먹진 않을것 같아요 사실 스태키가 젤 별로..스태키보단 신상이 나아요,버거킹-길동사거리점
1522,5,5,1,잘 먹었습니다. 햄버거는 맛있네요.,버거킹-길동사거리점
1523,4,5,1,아니 음 식을 옆집에 놓고 옆집 노크 하고 가면 어떻게해요 옆집할머니 자꾸 머라하자나요 이웃간에 쌈나겠어요 호수 확인좀 하고시 배달좀 합시다,버거킹-길동사거리점
1524,3,2,3,프렌치 프라이 일부러 라지로 업글했는데 스몰사이즈가 왔네요. 귀찮아서 연락하지 않았지만... 다음부턴 주문 안하렵니다.,버거킹-길동사거리점
1525,3,3,3,감자튀김이.싱겁고 다 식어서 눅진거리네요;;;;,버거킹-길동사거리점
1526,4,5,2,빨리오긴 했는 데 식어서 와서 전자렌지 돌렸음,버거킹-길동사거리점
1527,5,5,2,배달착오로 다른게 와서 주문한지 1시간반만에... 먼저 전화와서 실수 인정해서 그래도 대응은 나쁘지 않았습니다 이런일은 또 안생겼으면 좋겠네요,버거킹-길동사거리점
1528,5,5,2,사이드가 안와서 나중에 받음,버거킹-길동사거리점
1529,5,5,3,잘 먹었습니다,버거킹-길동사거리점
1530,5,5,2,잘 먹었습니다 감사합니다~,버거킹-길동사거리점
1531,3,3,4,오늘은 맛이 없었어요 토핑도 부실하니 잘안먹네요,버거킹-길동사거리점
1532,5,5,2,잘 먹었습니다 감사합니다,버거킹-길동사거리점
1533,3,3,4,주니어와퍼... 원래이런건가요? 간만에 시킨건데 내용물이 이정도였나요?,버거킹-길동사거리점
1534,3,5,5,맨날 다 식어서 와요,버거킹-길동사거리점
1535,1,1,1,"씨그램 L 시켰는데 R 로 와서, 문의할려고 전화했는데 연결도 안되고 이럴거면 번호는 왜 적어놓으시나요 짜증나네요 정말",버거킹-길동사거리점
1536,1,1,1,어니언 달랫는데 매콤소스로 주고 칠리소스 보내달라고 적었는데 허니 머스타드만 4개 줬네요;제대로 안하는듯,버거킹-길동사거리점
1537,1,1,1,안왔어요 아직도 언제오나,버거킹-길동사거리점
1538,3,4,4,생각보다 기네스는 별로 하지만 와퍼는 진리,버거킹-길동사거리점
1539,3,1,1,배송 누락. 식은 햄버거. 오후 3시 30분이었는데도 이러면..,버거킹-길동사거리점
1540,5,1,2,치킨너겟 4피가 3개로옴.. 빠트린건지 누가오다먹은건지,버거킹-길동사거리점
1541,5,5,1,이번엔 다 잘 왔고 맛있었는데 배달하시는 분 분명 벨 누르지 말라고 3번이나 쓰고 공동현관 비번까지 써놨는데 대체 왜 벨이란 벨은 다 누르고 오시는거죠? 제발 벨 누르지 말라고 몇 번이나 써놨는데 왜 무시하는건가요?,버거킹-길동사거리점
1542,3,1,3,음식은 따뜻하구 좋았는데 음류가 콜라가 아니라 스프라이트로 오고 감자튀김 업글했는데 기본으로 왔습니다... 다음이는 꼭 신경써서 해주세요..,버거킹-길동사거리점
1543,5,5,3,감사합니다 잘받았습니다,버거킹-길동사거리점
1544,2,5,4,햄버거는 맛있는데 감자튀김 먹고 싶어서 시켰는데 ㅋㅋ.. .감자튀김이 바삭한게 단 한개도 없고 물러터지거나 질기거나 둘 중 하나네요 ㅋㅋ...게다가~ 저번엔 콜라에 빨대 안주시더니 ~이번엔 감자튀김에 케찹 안주셨네요? 이쯤되면..일부러 빼고 주시는건가..ㅋㅋ,버거킹-길동사거리점
1545,2,5,5,버거가 짰어요... 사람이 하는거라 항상 같을 순 없겠지만... 간혹... 짠 경우가 있더라구요... 이번처럼... ㅠㅠ,버거킹-길동사거리점
1546,1,3,5,다식어서 별롭니다별로,버거킹-길동사거리점
1547,2,1,1,뭐 배달이 와야 리뷰를쓰지 언제오냐고,버거킹-길동사거리점
1548,3,5,4,스태커 4 와퍼 양은 엄청 푸짐한데 맛은 좀 기대 이하였어요 다음에 시키면 패티2장 하거나 다른 와퍼 먹을거 같습니다.,버거킹-길동사거리점
1549,5,3,3,넘나 맛잇음 ㅋㅋㅋ스트레스 풀리는 제택이엿으요,버거킹-길동사거리점
1550,3,3,3,눈이와서 그런거 음식이 차갑게 식어왔어요 ㅠㅠ,버거킹-길동사거리점
1551,1,1,1,어니언링 안왔는데요..,버거킹-길동사거리점
1552,1,3,4,버거도 엄청 차갑고 포장 상태도 너무 안 좋았어요 포장 종이봉투에서 양파 나오곸ㅋㅋ 버거 꺼냈는데 뭐가 툭 떨어져서 봤더니 양파네요 기대하고 먹었는데 엄청 실망했어요,버거킹-길동사거리점
1553,1,5,5,햄버거는 정상적으로 잘왔어요 근데 콘샐러드에서 *쉰내가 나네요 한입맛본뒤 상한거같애서 버렸어요 ㅡㅡ 아이스아메리카노 변경했는데 탄맛나요 커피는 시키지마세요,버거킹-길동사거리점
1554,2,2,5,배달은 빨리왔는데 감자.콜라 제대로 안와서 다시갖다주셨어요,버거킹-길동사거리점
1555,1,1,1,케첩 여유있게 보내달라고 했는데 댓글 안보는건지 버거 3개시켰는데 달랑2개 보냈네요.,버거킹-길동사거리점
1556,3,3,3,길동딜리버리버거킹,버거킹-길동사거리점
1557,3,3,3,맛잇어영 맛잇어영ㅋㅋ,버거킹-길동사거리점
1558,1,1,5,감자튀김이 하나없길래 치즈추가한거에 같이 넣었나했더니 그것도 아님 빨대도 안오고 매장 전화하니 안받음 어제 강구점이랑 천지차이,버거킹-길동사거리점
1559,4,4,3,음식은 너무 잘 먹었는데... 햄버거가 너무 찌그러져서 왔어요 ㅠㅠ 배달에 신경 부탁드려요 ㅠㅠ,버거킹-길동사거리점
1560,2,2,5,베이컨 하나도 안 익음;;; 다른 지점에 비해 양상추도 적음,버거킹-길동사거리점
1561,3,4,4,사진에 비해 좀 별루인듯해여..햄버거가 다 눌려서 왔어요.ㅜ,버거킹-길동사거리점
1562,3,3,5,배달은 빠른데 항상 햄버거가 차갑고 코울슬로에 숟가락 안 오고 감자튀김에 케찹 안 왔습니다,버거킹-길동사거리점
1563,1,5,5,콰트로치즈와퍼 머쉬룸와퍼인데 반쯤먹다 이상해서 보니까 치즈라곤 눈씻고 뒤져봤지만 없네요 치즈 빼먹으신듯 배고프고 전화하고 교환 귀찮아서 그냥 먹었습니다 짜증나요,버거킹-길동사거리점
1564,2,3,3,스프라이트 시켯는데 탄산수 옴 음식 다 식어서 옴,버거킹-길동사거리점
1565,1,5,1,식다못해 차가워진 음식을 받았네요,버거킹-길동사거리점
1566,1,1,1,아니뭔 햄버거는 식어서오고 형태도찌그러져있네요 감튀도 다식어있고 콘샐러드는 질질새고있고 원래장사이따구로하나요?,버거킹-길동사거리점
1567,5,5,1,맛은 좋았지만 돈 추가해서 아이스 초코로 요청했는데 일반 코크가 왔네요.,버거킹-길동사거리점
1568,4,3,5,저녁시간임에도 정말 빨리 와주셨어요 버거로 배채우려면 두개는 먹어야할듯요 식사로는 가성비가 떨어져요 ㅠ,버거킹-길동사거리점
1569,4,3,5,생각보다버거 가 작아요,버거킹-길동사거리점
1570,4,3,2,버거킹 가격이 올랐나요? 매장에서 먹을때는 쿠폰이 다양하게 많아서 좋은데 배달은 그게 안되서 아쉽네요 ㅡㅡ,버거킹-길동사거리점
1571,2,4,4,요즘 버거킹 별루네요 ㅠㅠ ㅠㅠㅠㅠㅠㅠ 눅눅하고,버거킹-길동사거리점
1572,1,4,5,토마토 빼달랫는데 그냥 만들어 둔 거 걷어내셧네요. 토마토 즙 잘 먹었습니다.,버거킹-길동사거리점
1573,1,5,5,"신상이라 먹었는데 살면서 이렇게 맛없는 햄버거 처음입니다. 이거 절대 먹지 마시고, 그냥 와퍼 드세요ㅜㅜ",버거킹-길동사거리점
1574,3,3,5,"와퍼만 먹는데.와퍼외길인생 이십년도 넘었는데 와우. . 바쁘셨나요 ㅠ 내용물, 소스, 다 부실해서 버거킹꺼맞는지 위에번 열어서 확인까지했어요. 온동네방네 와퍼란와퍼는다먹었는데 제일부실했어요 ㅠ.",버거킹-길동사거리점
1575,2,2,2,몰 혼자고생해 이렇게 접는게 아니라,버거킹-길동사거리점
1576,4,5,3,겁나 많이 하고 있나요 그리고 제가 직접,버거킹-길동사거리점
1577,3,4,3,괜찮아요~~~~~~~~~~~~~,버거킹-길동사거리점
1578,3,5,3,직원간식으로 주문했는데 메뉴가 한개가 다른걸로왔어요 다시 바꿔다주는게 시간걸릴것같아서 그냥 먹었는데 엄청 느끼했어요 다못먹고 절반 버렸어요 ㅠㅠ,버거킹-길동사거리점
1579,5,1,1,요 며칠 계속 먹고있는데.. 물론 또 먹을 겁니다. 오늘은 감자튀김이 유난히 양이 적네요. 이상합니다.,버거킹-길동사거리점
1580,3,3,1,아무리 300원짜리라지만 매콤치즈시즈닝 빠져서 왔어요. 확인좀 잘해주세요.,버거킹-길동사거리점
1581,3,4,2,비오는날이라 배달이 밀렸는지 버거랑 감자튀김이 너무 식었어요ㅠㅠ 좀아쉽네오,버거킹-길동사거리점
1582,3,5,2,배달때문인지 가게에서 잘못한건지 콜라에 탄산이 진짜 전혀 1도 없네요 가게 잘못이라면 포장할때 확인도 안하나요? 받았을때 버거도 안따뜻하고 감자튀김은 눅눅하기 그지없네요. 이건 배달하는사람이 한참 돌다왔을수도있겠네요. 자주가는 지점이긴한데 그냥 배달하지않고 가서 먹는게 나을것같습니다. 가게에서 저러면 바로 항의라도 할수있으니.,버거킹-길동사거리점
1583,3,4,1,배달 후 문자 하나 남겨주는게 그리 어려운 부탁인가요. 배송이 늦는다길래 두시간 가량 기다리다 혹시나 하는 마음에 문 밖에 나와보니 이미 도착해있었네요. 덕분에 비에 젖고 차갑게 식은 햄버거와 얼음 다 녹음 음료수 잘 먹었습니다. 물론 이와는 별개로 신제품 맛은 그럭저럭 괜찮네요. 다른 배달 고객분들 피해안가게 앞으로는 주의해주셨르면 합니다.,버거킹-길동사거리점
1584,2,1,4,여기.고기패티너무적어요,버거킹-길동사거리점
1585,5,4,3,다먹어서.사진없음... 맛은있는데 걸어서 5분거릱니ㅣ 배달 한시간쯤걸린듯 배고프신분들은 미리시키세요..,버거킹-길동사거리점
1586,5,5,1,지금 주문한지 한시간 이십분이 다 되어가는데 언제 먹을수 있을지 모르겟네요 별 하나도 안주고 싶은데 하나는 꼭 선택해야하네요 전화해도 언제 출발할지도 모른다니 어이가 없어요 하아 .. 배고프네요,버거킹-길동사거리점
1587,3,3,5,그냥 불고기버거스럽네요.,버거킹-길동사거리점
1588,1,3,1,음료 넘쳐서 비닐에 고여있고 얼음 다 녹은 감자튀김 다 식어서 옴 최악최악,버거킹-길동사거리점
1589,3,4,4,버거에 전체적으로 채소가 적어 좀더 하드한 느낌과 느끼한 퍽퍽함이 있었고 주문한 음료와 코올슬로를 빼고 배달이되어 매장에 연락하니 바로 배달해준다했어 기다렸는데 ㅠ 먼저온 음식이 차가워지니 먹었더니 다 먹어도 배달이 안왔어요 이번엔 실망점수가 높아졌어요,버거킹-길동사거리점
1590,5,3,5,맛은 있지만 주니어 햄버거는 정말 작네요.,버거킹-길동사거리점
1591,3,1,5,가격에 비해 버거의 양은 완전 모잘..;; 하지만 맛은 잇섯고.. 배달은 정말 칼~~;;,버거킹-길동사거리점
1592,3,3,4,햄버거는 버거킹 치킨은 KFC 배달은 빠르다,버거킹-길동사거리점
1593,1,1,1,스윗마요버거는 맛있게 먹었는데 불고기버거 소스 뿌린거 맞아요? ㅋㅋ 까먹고 안뿌린건지 재료 아낄려고 쥐똥만큼 뿌린건지 소스맛 아예 안나던데 남의 돈 받아 쳐먹고 서비스업 하는거면 제발 정신 차리고 똑바로 좀 합시다~ 불고기버거 맛 비중이 소스가 90프론데 소스맛이 안 나니 진짜 제일 맛 없는 불고기버거였고요 콜라 빨대도 안와~ 코코넛새우튀김은 앞에 코코넛이란 이름은 왜 붙은건지 그냥 새우튀김이랑 다를게 없고 사이즈는 엄지손가락 크기 개창1렬이고 ㅋㅋ 이건 뭐 프렌차이즈니까 그렇다치는데 불고기버거 소스 정신 차립시다~,버거킹-길동사거리점
1594,2,1,1,"콜라 탄산 없음 무맛, 감자튀김 눅눅하고 소금간 없음 햄버거 짜부됐지만 맛은 있었음 고로 매우 불만족스런 식사였음",버거킹-길동사거리점
1595,1,1,5,감튀는 눅눅하고 말라비틀어진 감튀말랭이.. 햄버거는 오징어마냥 질긴 버섯 몇 가닥과 1/3만 잘라 넣은 베이컨..... 그냥 봐도 너무 성의 없이 발로 만들어서 왔어요🤬 와.. 콜라마저 탄산 하나 없이 완전 맹맛.. 진심 맛없어요!,버거킹-길동사거리점
1596,3,5,5,햄버거는큰데 안에 소스가 너무적어요. 그것빼고는 좋아요,버거킹-길동사거리점
1597,1,1,5,배달시간만 괜찮음. 질 맛 다 별로임.,버거킹-길동사거리점
1598,1,1,1,치즈볼 그냥 모양만 다르지 치즈스틱이랑 똑같네 bhc같은 치즈볼 기대한건데 돈아깝 맛없으,버거킹-길동사거리점
1599,2,2,2,지난번에 콜라도 약간 맛 이상하게 왔는데 배달 때마다 버거 상태가 영 형편 없어서 아쉽네요,버거킹-길동사거리점
1600,3,5,5,소스가 취향이 아니네요,버거킹-길동사거리점
1601,4,3,5,치즈버거가 생각보다는 별로였어요. 배달은 빨라서 따듯했습니다.,버거킹-길동사거리점
1602,3,5,5,날이 더우니까 재료 신선 관리 더 신경 쓰심 좋을 듯 합니다.,버거킹-길동사거리점
1603,2,2,2,피클넣지마제발 넣지멀라고해썽안햤어....,버거킹-길동사거리점
1604,4,4,2,다음에는 고객 요청 사항 잘 봐주었으면 좋겠네요.,버거킹-길동사거리점
1605,3,4,5,배달 빨리 도착해서 좋았습니다. 감자튀김 맛이 너무 싱거웠어요,버거킹-길동사거리점
1606,4,4,3,전반적으로 괜찮은 버거,버거킹-길동사거리점
1607,5,5,3,항상 맛있개 먹고 있습니다,버거킹-길동사거리점
1608,5,5,2,굳,버거킹-길동사거리점
1609,3,4,2,맛은 잇는데. 배달 진짜 오지게 느림ㅠ 완전 다 식어서 옴,버거킹-군자능동점
1610,3,4,5,맛있게 잘 먹었습니다,버거킹-군자능동점
1611,3,5,5,맛이없메요 통베이컨버거...,버거킹-군자능동점
1612,3,5,3,통새우 와퍼로 잘못왔어요,버거킹-군자능동점
1613,5,5,3,배달아저씨가 살짝 급하셨나봐요.,버거킹-군자능동점
1614,2,2,5,신메뉴라서 먹어봤는데 가성비는 별로라 느껴집니다 배달은 참 빨랐네요,버거킹-군자능동점
1615,3,5,1,"20분만에 배달와서 빨리왔다했는데 감튀,콜라만있고 버거가없네요? 전화하니까 확인해본다하고 다시보내준다는데 뭐때문인지 물어보니까 사과하시네요.. 뭐 전화받는분이 뭔잘못이겠나 싶어서 앞에놔두고 문자 번호로 남겨달라했는데 배달 20분걸리고 배달하시는분이 요청을 못들은건지 직접 주시고갔어요.. 만들어진거 다시 갔다주실거면 빨리 달라고 말안해도 갔다주시지 번이 완전 습기머금어서 숨이죽어버렸어요 콜라는 다녹았고요.. 바쁜건 알겠는데 신경좀 써주셨으면 좋겠네요",버거킹-군자능동점
1616,5,5,1,아니 인터폰 통해서 문앞에 놓고 가라고 했는데 문을 꽝 치면서 가고 문옆에 상자 만들어놨는데 굳이 먹을 음식을 땅바닥에 놓고 가는지 진짜 이해가 안되네요 ㅠㅠ 햄버거는 맛있었지만 배달원때문에 기분 나쁘네요~,버거킹-군자능동점
1617,3,4,4,신매뉴 기대했는데 생각보다.. 통베이컨 빼고 먹었어요,버거킹-군자능동점
1618,4,3,1,햄버거 따뜻하게 잘 먹었습니다,버거킹-군자능동점
1619,1,1,1,아니 대문앞에 두시고 문자 달라고 요청 했는데 1시간 30분 되서야 요기요 앱으로 배송 늦는다고 얘기해서 그 측에서 대문에 두고 가셨다고 해서 겨우 알았네요 ㅋㅋ 얼음 다 녹고 햄버거 다 식고 진짜 배달 그렇게 하지 마시라고 해주세요 진짜 기분 잡치네요,버거킹-군자능동점
1620,3,5,5,햄버거는 맛있는데 트러플 들어간게 맛이 없어요,버거킹-군자능동점
1621,5,4,1,ㅋㅋㅋ 문받기 15분전에 시킨건 죄송하지만 스태커4세트랑 아이스초코 시켰는데 스태커2가오고 아이스초코가 안왔네요 ㅠ 맛은 좋네요 ㅠ,버거킹-군자능동점
1622,5,5,1,안심배달로시켜서 문앞에 두라고했는데 어디인지모르겠다고 내려오라는데 ㅋㅋㅋㅋ 재밌내요 배달열심히하세요,버거킹-군자능동점
1623,2,2,5,맛두 증말 없구요 감자튀김두 눅눅 실망,버거킹-군자능동점
1624,3,3,2,"80분 가까이 걸려서 포테이토는 다 식고, 최하의 배달 이었어요.",버거킹-군자능동점
1625,4,3,5,빨리배달와서 좋아요.,버거킹-군자능동점
1626,1,1,1,사십분 정도만에 받았는데 아무리 배달이라도 그렇지 너무 식어서 와서 맛도 없고 딱딱한 차가운 음식 먹으니 되게 기분 나빴습니다 배달원을 배달루트 어떻게 보내는진 몰라도 이건 진짜 욕이 막 나오네요 차갑게 식은 만오천원어치 햄버거 누가 기분 안나쁠까요? ㅡㅡ 다들 참고하세요 참고로 저 집에서 버거킹 걸어서 20분 거리입니다ㅡㅡ,버거킹-군자능동점
1627,5,5,3,배달이좀 늦어서 음식이 많이 식어서 왔네여 그래도 역시 버거킹 맛있네요👍,버거킹-군자능동점
1628,5,4,2,아빠상어 맛나게 먹었는데 고기패티가 작아서 아쉬워요 감자도 식어서...,버거킹-군자능동점
1629,1,5,1,배달도 늦고 감튀는 식었고 요청사항은 안 지키고 점심 시간이라 바쁜건 알겠지만... 에휴,버거킹-군자능동점
1630,3,5,3,감사합니다 잘먹었습니다 콜라위에 매직은 안 쓰셨으면 좋겠어요 콜라가 조금 새서 매직묻은거 먹는거같아서 찝찝했어요,버거킹-군자능동점
1631,1,1,1,"칠리소스가 안옴,,",버거킹-군자능동점
1632,5,5,1,배달 직원 이느무섂,버거킹-군자능동점
1633,4,3,5,사진과 실물에 갭차이 하지만 햄버거는 버거킹 👍 슬프다,버거킹-군자능동점
